amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,age,avg_bpm_listened,most_listened_genre_Classical,most_listened_genre_Electronic,most_listened_genre_Hip-hop,most_listened_genre_Jazz,most_listened_genre_Pop,most_listened_genre_Rock,listening_frequency_daily,listening_frequency_hourly,listening_frequency_monthly,listening_frequency_weekly
1,0,0,0,0,1,1,0,0,4,21,186,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,4,18,200,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,1,1,0,3,33,79,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,3,26,192,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,47,135,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,1,0,5,25,145,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,3,18,178,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,3,33,114,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,4,51,166,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,2,32,73,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,0,0,4,29,197,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,2,34,142,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,4,42,131,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,0,0,3,25,161,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,3,25,62,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,2,30,73,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,3,23,74,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,3,21,125,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,18,99,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,3,15,171,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,35,116,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,4,53,184,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,1,1,0,3,68,156,0,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,1,0,3,33,122,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,5,25,73,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,16,71,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,2,45,139,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,33,197,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,4,42,192,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,3,25,95,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,0,0,0,0,4,21,150,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,21,134,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,25,134,0,1,0,0,0,0,0,0,1,0
1,0,1,0,1,0,0,0,0,5,30,98,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,0,0,4,21,138,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,3,31,141,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,4,36,142,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,1,33,126,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,1,1,3,33,146,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,0,1,0,0,4,25,145,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,2,45,146,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,4,29,112,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,2,30,146,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,0,0,0,0,3,35,80,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,1,0,0,0,2,34,194,0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,0,4,21,188,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,3,25,85,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,0,5,31,61,0,0,0,0,1,0,1,0,0,0
0,1,0,1,1,0,0,0,0,3,31,66,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,4,25,161,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,4,67,85,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,1,0,1,33,135,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,3,33,90,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,14,65,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,26,147,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,0,0,0,1,3,30,154,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,4,57,64,0,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,3,35,136,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,1,1,0,0,3,32,186,0,0,0,0,0,1,0,0,1,0
0,0,1,1,0,0,0,0,0,3,16,155,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,31,110,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,42,153,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,25,160,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,4,18,148,0,0,0,0,0,1,0,0,1,0
0,1,1,0,1,0,0,0,0,3,31,173,0,1,0,0,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,5,31,115,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,4,18,185,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,2,25,143,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,28,195,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,18,177,0,1,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,4,67,132,0,0,0,0,0,1,1,0,0,0
0,0,1,1,1,0,0,0,0,4,18,156,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1,0,0,0,0,4,18,155,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,18,200,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1,33,152,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,4,18,196,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,4,18,96,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,4,18,165,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,1,0,3,33,121,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,0,1,0,0,4,23,91,0,0,0,1,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,4,18,131,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,4,18,95,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,4,18,99,0,0,1,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,18,115,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,4,18,157,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,1,0,4,26,101,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,4,18,116,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,2,45,136,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,18,71,0,0,0,1,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,4,57,84,0,0,0,0,1,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,18,74,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,4,18,112,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,18,181,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,2,47,186,0,0,0,1,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,4,18,124,0,0,1,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,4,18,112,1,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,4,42,197,0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,1,0,0,0,3,25,76,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,4,18,81,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,4,18,85,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,3,25,169,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,2,25,177,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,33,170,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,5,14,62,0,1,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,5,46,154,1,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,3,33,145,1,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,3,35,139,0,0,0,0,0,1,1,0,0,0
0,1,0,1,1,0,0,0,0,4,21,84,0,0,0,0,0,1,0,0,0,1
0,1,0,1,1,0,0,0,0,4,21,189,0,0,0,1,0,0,0,0,0,1
0,0,0,1,1,0,0,0,1,3,27,161,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,4,26,106,0,0,1,0,0,0,1,0,0,0
0,1,0,1,1,0,0,0,0,4,56,186,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,5,59,117,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,4,31,101,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,1,28,76,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1,0,4,42,109,0,0,0,1,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,3,31,76,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,25,124,0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,5,31,133,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,2,25,108,0,0,0,1,0,0,0,1,0,0
0,1,0,1,0,0,1,0,0,3,39,161,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,1,0,0,0,5,46,185,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,0,0,3,33,181,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,5,14,113,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,3,32,183,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,3,27,67,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,1,0,4,26,114,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,4,24,95,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,4,36,90,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,4,56,172,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,5,29,127,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,4,42,155,0,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,4,25,110,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,3,25,133,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,5,31,83,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,1,33,139,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,4,25,126,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,1,1,3,33,158,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,3,17,73,1,0,0,0,0,0,0,1,0,0
1,0,0,1,1,0,0,0,0,4,43,108,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,3,32,153,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,4,26,69,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,5,59,187,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,4,56,143,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,1,4,24,200,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,3,26,145,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,4,25,117,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,1,0,0,4,42,76,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,3,25,99,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,1,0,0,5,31,97,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,1,0,1,0,3,25,86,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,0,1,0,1,33,63,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,2,25,138,0,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,3,58,161,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,4,25,157,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,3,33,159,0,0,0,1,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,3,17,170,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,2,23,174,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,1,0,3,32,95,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,26,110,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,1,0,0,5,41,137,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,3,51,113,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,3,68,124,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,4,31,175,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,4,25,150,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,4,42,193,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,3,25,170,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,5,31,164,0,0,0,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,0,3,25,76,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,1,33,72,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,3,58,115,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,1,0,0,4,25,140,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,1,3,33,80,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,5,30,80,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,4,21,80,0,0,0,1,0,0,1,0,0,0
0,1,0,1,1,0,0,0,0,3,25,130,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,4,21,64,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,1,0,3,32,61,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,4,22,89,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,0,1,1,4,56,191,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,4,26,110,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,5,41,80,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,5,27,72,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,4,26,161,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,0,4,25,65,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,4,42,77,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,5,31,102,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,0,1,33,125,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,3,58,95,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,5,41,177,0,0,1,0,0,0,1,0,0,0
0,1,0,0,1,0,0,1,0,4,21,63,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,25,78,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,3,33,194,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,1,1,4,56,80,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,1,0,2,27,111,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,3,32,88,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,26,72,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,4,36,146,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,1,0,0,4,26,70,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,3,68,149,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,0,4,25,89,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,4,31,99,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,25,200,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,5,31,181,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,1,33,62,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,1,1,3,33,193,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,4,33,134,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,26,63,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,4,21,162,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,2,23,131,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,1,1,0,5,59,113,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,4,25,136,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,1,43,163,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,0,1,1,25,140,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,27,89,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,5,31,159,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,1,0,1,33,199,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,3,39,198,0,0,0,1,0,0,0,0,1,0
0,1,0,1,0,1,0,0,0,3,32,146,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,5,23,104,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,0,1,1,4,25,82,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,2,23,163,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,1,0,0,3,33,70,0,0,0,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,2,23,170,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,24,73,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,0,5,30,200,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,1,0,1,0,3,39,146,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,5,59,119,0,1,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,5,33,112,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,4,25,172,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,25,160,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,5,31,118,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,4,47,136,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,1,0,0,1,33,111,0,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,1,0,5,33,91,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,32,186,0,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,1,0,0,2,23,157,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,5,23,139,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,3,58,175,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,1,1,0,4,33,176,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,0,0,0,0,3,16,174,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,2,23,99,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,1,0,0,4,36,149,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,5,14,127,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,1,0,3,68,65,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,4,25,67,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,5,23,98,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,3,44,165,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,5,65,93,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,0,4,47,67,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,1,25,68,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,3,23,100,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,1,0,0,1,33,177,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,1,0,0,4,25,144,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,1,0,1,0,5,33,165,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,1,0,3,33,167,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,4,33,84,0,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,2,23,133,0,0,0,0,1,0,1,0,0,0
0,1,1,0,0,0,0,0,1,3,32,188,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,4,32,169,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,5,14,164,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,1,0,0,3,68,158,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,4,25,90,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,1,0,0,3,20,98,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,5,65,189,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,0,1,0,0,5,14,177,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,0,0,4,25,90,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,1,0,1,33,157,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,5,59,92,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,0,0,4,36,172,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,3,29,145,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,1,1,0,0,3,47,85,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,1,3,33,192,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,4,32,168,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,4,34,82,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,1,1,0,0,4,31,157,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,4,29,94,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,2,20,65,0,1,0,0,0,0,0,0,1,0
1,1,0,0,1,0,0,0,0,3,39,186,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,3,31,181,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,1,0,0,4,15,155,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,4,25,196,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,1,0,0,3,20,84,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,3,21,68,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,5,65,90,0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,1,0,0,4,25,157,0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,1,33,195,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,3,33,151,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0,0,1,0,0,3,47,197,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,2,23,145,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,4,32,177,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,4,34,146,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,1,1,0,4,31,109,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,1,0,0,2,16,144,0,0,0,0,1,0,0,1,0,0
0,1,0,0,1,0,0,0,0,4,27,106,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,3,20,153,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,1,0,0,3,21,169,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,5,65,172,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,1,0,0,1,33,117,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,5,46,193,0,0,0,1,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,4,31,161,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,0,5,29,155,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,3,33,72,0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,0,1,0,0,3,26,85,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,1,0,3,47,175,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,2,23,103,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,4,31,142,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,37,87,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,4,30,88,0,1,0,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,3,35,120,1,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,0,0,1,20,105,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,5,14,195,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,3,39,142,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,3,20,199,0,0,0,1,0,0,1,0,0,0
